policy,window,date,base_path_mse,llm_path_mse,llm_applied,score,threshold,accepted,selected_path_mse,selected_candidate
precall,W1,2025-01-30,5.81859156726617,5.721837051507322,1,3.363445089605582,-74.40927635875497,1,5.721837051507322,ridge_a0.1
precall,W1,2025-01-31,4.368816170626572,4.368816170626572,0,-inf,-74.40927635875497,0,4.368816170626572,ridge_a0.1
precall,W1,2025-02-03,4.624810833569305,4.624810833569305,0,-inf,-74.40927635875497,0,4.624810833569305,ridge_a0.1
precall,W1,2025-02-04,11.080469143021524,11.080469143021524,0,-inf,-74.40927635875497,0,11.080469143021524,ridge_a0.1
precall,W1,2025-02-05,15.56499271660044,15.812380011867186,1,4.3700280339143465,-74.40927635875497,1,15.812380011867186,ridge_a0.1
precall,W1,2025-02-06,17.233934897868313,17.233934897868313,0,-inf,-74.40927635875497,0,17.233934897868313,ridge_a0.1
precall,W1,2025-02-07,8.342316296736923,8.342316296736923,0,-inf,-74.40927635875497,0,8.342316296736923,ridge_a0.1
precall,W1,2025-02-10,16.023052449302245,16.023052449302245,0,-inf,-74.40927635875497,0,16.023052449302245,ridge_a0.1
precall,W1,2025-02-11,42.57751398560552,44.788117378646184,1,6.250198509458416,-74.40927635875497,1,44.788117378646184,ridge_a0.1
precall,W1,2025-02-12,10.585847661201845,10.585847661201845,0,-inf,-74.40927635875497,0,10.585847661201845,ridge_a0.1
precall,W1,2025-02-13,15.151359937498636,15.151359937498636,0,-inf,-74.40927635875497,0,15.151359937498636,ridge_a0.1
precall,W1,2025-02-14,17.747384301791318,17.747384301791318,0,-inf,-74.40927635875497,0,17.747384301791318,ridge_a0.1
precall,W1,2025-02-17,8.844696320447838,8.844696320447838,0,-inf,-74.40927635875497,0,8.844696320447838,ridge_a0.1
precall,W1,2025-02-18,7.048338619012793,7.048338619012793,0,-inf,-74.40927635875497,0,7.048338619012793,ridge_a0.1
precall,W1,2025-02-19,23.713455911015625,23.713455911015625,0,-inf,-74.40927635875497,0,23.713455911015625,ridge_a0.1
precall,W1,2025-02-20,10.53964279979118,10.53964279979118,0,-inf,-74.40927635875497,0,10.53964279979118,ridge_a0.1
precall,W1,2025-02-21,22.90625311172674,22.90625311172674,0,-inf,-74.40927635875497,0,22.90625311172674,ridge_a0.1
precall,W1,2025-02-24,6.85286433227108,7.926894611615001,1,6.214073749915116,-74.40927635875497,1,7.926894611615001,ridge_a0.1
precall,W1,2025-02-25,8.269445617889868,8.269445617889868,0,-inf,-74.40927635875497,0,8.269445617889868,ridge_a0.1
precall,W1,2025-02-26,33.481535551557805,33.481535551557805,0,-inf,-74.40927635875497,0,33.481535551557805,ridge_a0.1
precall,W1,2025-02-27,5.429910375654193,5.429910375654193,0,-inf,-74.40927635875497,0,5.429910375654193,ridge_a0.1
precall,W1,2025-02-28,4.562060706302873,4.562060706302873,0,-inf,-74.40927635875497,0,4.562060706302873,ridge_a0.1
precall,W1,2025-03-03,9.482979754583114,10.511748649177129,1,1.5369418177960346,-74.40927635875497,1,10.511748649177129,ridge_a0.1
precall,W1,2025-03-04,15.6477042642131,16.528039099856528,1,1.8970051734890672,-74.40927635875497,1,16.528039099856528,ridge_a0.1
precall,W1,2025-03-05,4.408860433462056,4.941470713590318,1,3.1309776106350906,-74.40927635875497,1,4.941470713590318,ridge_a0.1
precall,W1,2025-03-06,30.145561122904475,30.145561122904475,0,-inf,-74.40927635875497,0,30.145561122904475,ridge_a0.1
precall,W1,2025-03-07,30.831054534209155,29.82330521550947,1,2.693485824662525,-74.40927635875497,1,29.82330521550947,ridge_a0.1
precall,W1,2025-03-10,13.715727071746851,15.641111687851442,1,3.1207078175433542,-74.40927635875497,1,15.641111687851442,ridge_a0.1
precall,W1,2025-03-11,5.018523792928803,5.018523792928803,0,-inf,-74.40927635875497,0,5.018523792928803,ridge_a0.1
precall,W1,2025-03-12,55.500904895095545,54.25754688669666,1,0.22714400709470695,-74.40927635875497,1,54.25754688669666,ridge_a0.1
precall,W1,2025-03-13,13.131831316306489,13.131831316306489,0,-inf,-74.40927635875497,0,13.131831316306489,ridge_a0.1
precall,W1,2025-03-14,20.71602382722922,20.71602382722922,0,-inf,-74.40927635875497,0,20.71602382722922,ridge_a0.1
precall,W1,2025-03-17,14.56636180197044,14.56636180197044,0,-inf,-74.40927635875497,0,14.56636180197044,ridge_a0.1
precall,W1,2025-03-18,4.549922756042118,4.549922756042118,0,-inf,-74.40927635875497,0,4.549922756042118,ridge_a0.1
precall,W1,2025-03-19,10.47347263967337,10.47347263967337,0,-inf,-74.40927635875497,0,10.47347263967337,ridge_a0.1
precall,W1,2025-03-20,6.755071367862789,6.755071367862789,0,-inf,-74.40927635875497,0,6.755071367862789,ridge_a0.1
precall,W1,2025-03-21,3.857956293134096,3.857956293134096,0,-inf,-74.40927635875497,0,3.857956293134096,ridge_a0.1
precall,W1,2025-03-24,9.12239883257086,8.659752430710117,1,4.347278508568406,-74.40927635875497,1,8.659752430710117,ridge_a0.1
precall,W1,2025-03-25,7.715178287032177,7.715178287032177,0,-inf,-74.40927635875497,0,7.715178287032177,ridge_a0.1
precall,W1,2025-03-26,10.574364308689352,10.574364308689352,0,-inf,-74.40927635875497,0,10.574364308689352,ridge_a0.1
precall,W1,2025-03-27,9.113903966514044,8.910724497908774,1,0.5044919437701383,-74.40927635875497,1,8.910724497908774,ridge_a0.1
precall,W1,2025-03-28,25.106976002654605,25.106976002654605,0,-inf,-74.40927635875497,0,25.106976002654605,ridge_a0.1
precall,W1,2025-03-31,14.601066994291614,16.775240248640145,1,4.449087802503121,-74.40927635875497,1,16.775240248640145,ridge_a0.1
precall,W1,2025-04-01,21.839444893708663,21.839444893708663,0,-inf,-74.40927635875497,0,21.839444893708663,ridge_a0.1
precall,W1,2025-04-02,61.95617540155363,61.95617540155363,0,-inf,-74.40927635875497,0,61.95617540155363,ridge_a0.1
precall,W1,2025-04-03,20.02222232311809,19.570218013216767,1,4.15570910704879,-74.40927635875497,1,19.570218013216767,ridge_a0.1
precall,W1,2025-04-04,18.82401873485942,18.82401873485942,0,-inf,-74.40927635875497,0,18.82401873485942,ridge_a0.1
precall,W1,2025-04-07,41.45747628330525,41.45747628330525,0,-inf,-74.40927635875497,0,41.45747628330525,ridge_a0.1
precall,W1,2025-04-08,40.73631055798275,40.73631055798275,0,-inf,-74.40927635875497,0,40.73631055798275,ridge_a0.1
precall,W1,2025-04-09,66.9730993580723,66.9730993580723,0,-inf,-74.40927635875497,0,66.9730993580723,ridge_a0.1
precall,W1,2025-04-10,52.544707856771616,52.544707856771616,0,-inf,-74.40927635875497,0,52.544707856771616,ridge_a0.1
precall,W1,2025-04-11,57.5022129985596,57.5022129985596,0,-inf,-74.40927635875497,0,57.5022129985596,ridge_a0.1
precall,W1,2025-04-14,23.431578891075333,23.431578891075333,0,-inf,-74.40927635875497,0,23.431578891075333,ridge_a0.1
precall,W1,2025-04-15,13.192613712605574,13.192613712605574,0,-inf,-74.40927635875497,0,13.192613712605574,ridge_a0.1
precall,W1,2025-04-16,9.084486476746196,9.084486476746196,0,-inf,-74.40927635875497,0,9.084486476746196,ridge_a0.1
precall,W1,2025-04-17,14.169398320066588,14.169398320066588,0,-inf,-74.40927635875497,0,14.169398320066588,ridge_a0.1
precall,W1,2025-04-21,29.440372895455702,29.440372895455702,0,-inf,-74.40927635875497,0,29.440372895455702,ridge_a0.1
precall,W1,2025-04-22,16.656126107135787,16.656126107135787,0,-inf,-74.40927635875497,0,16.656126107135787,ridge_a0.1
precall,W1,2025-04-23,8.919162304925946,8.919162304925946,0,-inf,-74.40927635875497,0,8.919162304925946,ridge_a0.1
precall,W1,2025-04-24,6.348059375344989,6.348059375344989,0,-inf,-74.40927635875497,0,6.348059375344989,ridge_a0.1
precall,W1,2025-04-25,11.278711558648016,11.278711558648016,0,-inf,-74.40927635875497,0,11.278711558648016,ridge_a0.1
precall,W1,2025-04-28,11.755720566278615,11.755720566278615,0,-inf,-74.40927635875497,0,11.755720566278615,ridge_a0.1
precall,W1,2025-04-29,7.275192680165734,7.275192680165734,0,-inf,-74.40927635875497,0,7.275192680165734,ridge_a0.1
precall,W1,2025-04-30,18.185434306139843,18.185434306139843,0,-inf,-74.40927635875497,0,18.185434306139843,ridge_a0.1
precall,W1,2025-05-01,67.46966899792508,67.46966899792508,0,-inf,-74.40927635875497,0,67.46966899792508,ridge_a0.1
precall,W1,2025-05-02,26.51484768470303,26.51484768470303,0,-inf,-74.40927635875497,0,26.51484768470303,ridge_a0.1
precall,W1,2025-05-05,23.753134756109407,23.753134756109407,0,-inf,-74.40927635875497,0,23.753134756109407,ridge_a0.1
precall,W1,2025-05-06,4.483861662981993,4.483861662981993,0,-inf,-74.40927635875497,0,4.483861662981993,ridge_a0.1
precall,W1,2025-05-07,7.674229200441429,7.674229200441429,0,-inf,-74.40927635875497,0,7.674229200441429,ridge_a0.1
precall,W1,2025-05-08,4.149444112241811,4.149444112241811,0,-inf,-74.40927635875497,0,4.149444112241811,ridge_a0.1
precall,W1,2025-05-09,13.700152615845823,13.700152615845823,0,-inf,-74.40927635875497,0,13.700152615845823,ridge_a0.1
precall,W1,2025-05-12,3.888272830721205,3.888272830721205,0,-inf,-74.40927635875497,0,3.888272830721205,ridge_a0.1
precall,W1,2025-05-13,3.853248939515227,3.853248939515227,0,-inf,-74.40927635875497,0,3.853248939515227,ridge_a0.1
precall,W1,2025-05-14,3.782200250956036,3.782200250956036,0,-inf,-74.40927635875497,0,3.782200250956036,ridge_a0.1
precall,W1,2025-05-15,11.189872798730114,11.189872798730114,0,-inf,-74.40927635875497,0,11.189872798730114,ridge_a0.1
precall,W1,2025-05-16,8.001731311509502,8.001731311509502,0,-inf,-74.40927635875497,0,8.001731311509502,ridge_a0.1
precall,W1,2025-05-19,14.11595006819504,13.585665921124471,1,9.304390733343935,-74.40927635875497,1,13.585665921124471,ridge_a0.1
precall,W1,2025-05-20,6.473619245111089,6.473619245111089,0,-inf,-74.40927635875497,0,6.473619245111089,ridge_a0.1
postcall,W2,2024-02-23,4.65154231497254,5.4181361242055806,1,3.6325947796911526,-0.2723402579244642,1,5.4181361242055806,ridge_a100
postcall,W2,2024-02-26,2.3402165515265856,2.206370519117023,1,3.5961361508784084,-0.2723402579244642,1,2.206370519117023,ridge_a100
postcall,W2,2024-02-27,1.8308531421309453,1.86106594787735,1,3.02203677366397,-0.2723402579244642,1,1.86106594787735,ridge_a100
postcall,W2,2024-02-28,2.7895504194433065,3.3371775201211853,1,2.8349109514070627,-0.2723402579244642,1,3.3371775201211853,ridge_a100
postcall,W2,2024-02-29,2.5902811695069734,1.991613763429531,1,3.520250019709703,-0.2723402579244642,1,1.991613763429531,ridge_a100
postcall,W2,2024-03-01,2.2517436421694583,2.372908568543666,1,3.6772379986455332,-0.2723402579244642,1,2.372908568543666,ridge_a100
postcall,W2,2024-03-04,3.1888401527452515,3.644839722311126,1,3.6757498913470537,-0.2723402579244642,1,3.644839722311126,ridge_a100
postcall,W2,2024-03-05,4.097300137588173,4.150385293142427,1,0.12109696269963899,-0.2723402579244642,1,4.150385293142427,ridge_a100
postcall,W2,2024-03-06,1.85760360572458,2.134055920490906,1,2.8497920243918564,-0.2723402579244642,1,2.134055920490906,ridge_a100
postcall,W2,2024-03-07,2.8305742757060215,2.8422704620831434,1,0.2869174388923399,-0.2723402579244642,1,2.8422704620831434,ridge_a100
postcall,W2,2024-03-08,4.582044196958305,4.582034339760907,1,-0.1180547214695371,-0.2723402579244642,1,4.582034339760907,ridge_a100
postcall,W2,2024-03-11,2.3475449637311008,2.2394084008061768,1,3.745690934375583,-0.2723402579244642,1,2.2394084008061768,ridge_a100
postcall,W2,2024-03-12,4.392038397648624,3.7362666474843698,1,3.1470377867362354,-0.2723402579244642,1,3.7362666474843698,ridge_a100
postcall,W2,2024-03-13,2.5887750763475195,3.0632610869788777,1,3.0398940612457226,-0.2723402579244642,1,3.0632610869788777,ridge_a100
postcall,W2,2024-03-14,4.41445837655192,4.5371506177093215,1,-0.07936393170907396,-0.2723402579244642,1,4.5371506177093215,ridge_a100
postcall,W2,2024-03-15,2.091509803580508,1.6868782008776615,1,3.026501095559408,-0.2723402579244642,1,1.6868782008776615,ridge_a100
postcall,W2,2024-03-18,3.3013469074421056,3.3294739771250397,1,0.09431103132701057,-0.2723402579244642,1,3.3294739771250397,ridge_a100
postcall,W2,2024-03-19,4.772750854277789,4.832851482395892,1,0.1248172309458373,-0.2723402579244642,1,4.832851482395892,ridge_a100
postcall,W2,2024-03-20,1.4967303215099188,1.3970459687731238,1,2.3932092835002243,-0.2723402579244642,1,1.3970459687731238,ridge_a100
postcall,W2,2024-03-21,2.0187664024274756,1.714952937141736,1,3.7516433635695003,-0.2723402579244642,1,1.714952937141736,ridge_a100
postcall,W2,2024-03-22,3.830349266624641,4.511942690295726,1,3.0756086364092265,-0.2723402579244642,1,4.511942690295726,ridge_a100
postcall,W2,2024-03-25,5.716275459754979,4.639515869919574,1,3.3232636513369345,-0.2723402579244642,1,4.639515869919574,ridge_a100
postcall,W2,2024-03-26,17.655469794932287,15.154276372394357,1,3.6653331402576983,-0.2723402579244642,1,15.154276372394357,ridge_a100
postcall,W2,2024-03-27,5.179041749765747,5.3286556702566195,1,0.0979278119854623,-0.2723402579244642,1,5.3286556702566195,ridge_a100
postcall,W2,2024-03-28,6.723634970913311,6.866880612791338,1,0.19996664951904464,-0.2723402579244642,1,6.866880612791338,ridge_a100
postcall,W2,2024-04-01,2.7616917663966887,2.4947347714502333,1,2.189338583608553,-0.2723402579244642,1,2.4947347714502333,ridge_a100
postcall,W2,2024-04-02,1.4766332962361048,1.596425562702001,1,2.4378525024546045,-0.2723402579244642,1,1.596425562702001,ridge_a100
postcall,W2,2024-04-03,1.219772751678829,1.106269647601522,1,3.6363150479373507,-0.2723402579244642,1,1.106269647601522,ridge_a100
postcall,W2,2024-04-04,3.3293619733609376,4.0513690249499215,1,3.0056675933806973,-0.2723402579244642,1,4.0513690249499215,ridge_a100
postcall,W2,2024-04-05,1.327899423073298,1.287528292161412,1,0.06498247624342302,-0.2723402579244642,1,1.287528292161412,ridge_a100
postcall,W2,2024-04-08,3.336076503214523,4.10019465049122,1,2.7931676886353225,-0.2723402579244642,1,4.10019465049122,ridge_a100
postcall,W2,2024-04-09,2.399319127406731,2.43394509784352,1,0.08865804107026554,-0.2723402579244642,1,2.43394509784352,ridge_a100
postcall,W2,2024-04-10,3.112675127236192,3.778344717332076,1,3.3814040851853147,-0.2723402579244642,1,3.778344717332076,ridge_a100
postcall,W2,2024-04-11,17.923997416982214,19.537701172089985,1,2.874269536402447,-0.2723402579244642,1,19.537701172089985,ridge_a100
postcall,W2,2024-04-12,9.395955779060024,10.016560115013991,1,2.611994295572332,-0.2723402579244642,1,10.016560115013991,ridge_a100
postcall,W2,2024-04-15,12.499094426239026,12.499094426239026,0,-inf,-0.2723402579244642,0,12.499094426239026,ridge_a100
postcall,W2,2024-04-16,5.1570024687549445,5.1570024687549445,0,-inf,-0.2723402579244642,0,5.1570024687549445,ridge_a100
postcall,W2,2024-04-17,7.092407018441978,7.092407018441978,0,-inf,-0.2723402579244642,0,7.092407018441978,ridge_a100
postcall,W2,2024-04-18,20.418168747101543,20.418168747101543,0,-inf,-0.2723402579244642,0,20.418168747101543,ridge_a100
postcall,W2,2024-04-19,26.693751804399167,26.693751804399167,0,-inf,-0.2723402579244642,0,26.693751804399167,ridge_a100
postcall,W2,2024-04-22,18.555824882900925,18.555824882900925,0,-inf,-0.2723402579244642,0,18.555824882900925,ridge_a100
postcall,W2,2024-04-23,16.68067003605053,16.68067003605053,0,-inf,-0.2723402579244642,0,16.68067003605053,ridge_a100
postcall,W2,2024-04-24,28.060643161181847,28.060643161181847,0,-inf,-0.2723402579244642,0,28.060643161181847,ridge_a100
postcall,W2,2024-04-25,24.514544065934995,24.514544065934995,0,-inf,-0.2723402579244642,0,24.514544065934995,ridge_a100
postcall,W2,2024-04-26,28.533128683415512,28.533128683415512,0,-inf,-0.2723402579244642,0,28.533128683415512,ridge_a100
postcall,W2,2024-04-29,33.74100737156356,33.74100737156356,0,-inf,-0.2723402579244642,0,33.74100737156356,ridge_a100
postcall,W2,2024-04-30,50.93580216985768,54.76170894731193,1,3.094798254453144,-0.2723402579244642,1,54.76170894731193,ridge_a100
postcall,W2,2024-05-01,72.73056485072253,72.73056485072253,0,-inf,-0.2723402579244642,0,72.73056485072253,ridge_a100
postcall,W2,2024-05-02,60.94098594638296,60.94098594638296,0,-inf,-0.2723402579244642,0,60.94098594638296,ridge_a100
postcall,W2,2024-05-03,21.671518443583047,21.671518443583047,0,-inf,-0.2723402579244642,0,21.671518443583047,ridge_a100
postcall,W2,2024-05-06,53.82825678200267,53.82825678200267,0,-inf,-0.2723402579244642,0,53.82825678200267,ridge_a100
postcall,W2,2024-05-07,36.91044902777212,36.91044902777212,0,-inf,-0.2723402579244642,0,36.91044902777212,ridge_a100
postcall,W2,2024-05-08,45.67180863760392,45.67180863760392,0,-inf,-0.2723402579244642,0,45.67180863760392,ridge_a100
postcall,W2,2024-05-09,66.11664256187069,66.11664256187069,0,-inf,-0.2723402579244642,0,66.11664256187069,ridge_a100
postcall,W2,2024-05-10,50.5140531371629,50.5140531371629,0,-inf,-0.2723402579244642,0,50.5140531371629,ridge_a100
postcall,W2,2024-05-13,57.12649635041744,57.12649635041744,0,-inf,-0.2723402579244642,0,57.12649635041744,ridge_a100
postcall,W2,2024-05-14,49.965054774028246,49.965054774028246,0,-inf,-0.2723402579244642,0,49.965054774028246,ridge_a100
postcall,W2,2024-05-15,71.14659441309729,71.14659441309729,0,-inf,-0.2723402579244642,0,71.14659441309729,ridge_a100
postcall,W2,2024-05-16,59.09603557097822,59.09603557097822,0,-inf,-0.2723402579244642,0,59.09603557097822,ridge_a100
postcall,W2,2024-05-17,64.51486748510166,64.51486748510166,0,-inf,-0.2723402579244642,0,64.51486748510166,ridge_a100
postcall,W2,2024-05-20,54.05403102384686,54.05403102384686,0,-inf,-0.2723402579244642,0,54.05403102384686,ridge_a100
postcall,W2,2024-05-21,3.3465016213653143,3.3465016213653143,0,-inf,-0.2723402579244642,0,3.3465016213653143,ridge_a100
postcall,W2,2024-05-22,34.00530859097295,34.00530859097295,0,-inf,-0.2723402579244642,0,34.00530859097295,ridge_a100
postcall,W2,2024-05-23,12.742818498579435,12.742818498579435,0,-inf,-0.2723402579244642,0,12.742818498579435,ridge_a100
postcall,W2,2024-05-24,6.7527495073673585,6.7527495073673585,0,-inf,-0.2723402579244642,0,6.7527495073673585,ridge_a100
postcall,W2,2024-05-27,5.479869459324982,5.479869459324982,0,-inf,-0.2723402579244642,0,5.479869459324982,ridge_a100
postcall,W2,2024-05-28,4.841199003859947,4.841199003859947,0,-inf,-0.2723402579244642,0,4.841199003859947,ridge_a100
postcall,W2,2024-05-29,2.133673070099515,2.133673070099515,0,-inf,-0.2723402579244642,0,2.133673070099515,ridge_a100
postcall,W2,2024-05-30,2.482840578057706,2.482840578057706,0,-inf,-0.2723402579244642,0,2.482840578057706,ridge_a100
postcall,W2,2024-05-31,6.2342325663368685,6.2342325663368685,0,-inf,-0.2723402579244642,0,6.2342325663368685,ridge_a100
postcall,W2,2024-06-03,3.7965144561370834,3.7965144561370834,0,-inf,-0.2723402579244642,0,3.7965144561370834,ridge_a100
postcall,W2,2024-06-04,9.962664689137211,9.962664689137211,0,-inf,-0.2723402579244642,0,9.962664689137211,ridge_a100
postcall,W2,2024-06-05,5.954506896316889,5.954506896316889,0,-inf,-0.2723402579244642,0,5.954506896316889,ridge_a100
postcall,W2,2024-06-06,7.349956346356096,7.349956346356096,0,-inf,-0.2723402579244642,0,7.349956346356096,ridge_a100
postcall,W2,2024-06-07,4.699777857531929,4.699777857531929,0,-inf,-0.2723402579244642,0,4.699777857531929,ridge_a100
postcall,W2,2024-06-10,5.625620599666338,5.625620599666338,0,-inf,-0.2723402579244642,0,5.625620599666338,ridge_a100
postcall,W2,2024-06-11,35.08242666117294,35.08242666117294,0,-inf,-0.2723402579244642,0,35.08242666117294,ridge_a100
postcall,W2,2024-06-12,4.187765766618638,4.187765766618638,0,-inf,-0.2723402579244642,0,4.187765766618638,ridge_a100
postcall,W2,2024-06-13,20.397471897219656,20.397471897219656,0,-inf,-0.2723402579244642,0,20.397471897219656,ridge_a100
postcall,W2,2024-06-14,22.435669988083344,22.435669988083344,0,-inf,-0.2723402579244642,0,22.435669988083344,ridge_a100
postcall,W2,2024-06-17,47.53765976937478,47.53765976937478,0,-inf,-0.2723402579244642,0,47.53765976937478,ridge_a100
postcall,W2,2024-06-18,35.8566961684337,35.8566961684337,0,-inf,-0.2723402579244642,0,35.8566961684337,ridge_a100
postcall,W2,2024-06-19,39.797559654910586,39.797559654910586,0,-inf,-0.2723402579244642,0,39.797559654910586,ridge_a100
postcall,W2,2024-06-20,39.28532153516086,39.28532153516086,0,-inf,-0.2723402579244642,0,39.28532153516086,ridge_a100
postcall,W2,2024-06-21,40.953655253221704,40.953655253221704,0,-inf,-0.2723402579244642,0,40.953655253221704,ridge_a100
postcall,W2,2024-06-24,54.694742726014134,54.694742726014134,0,-inf,-0.2723402579244642,0,54.694742726014134,ridge_a100
postcall,W2,2024-06-25,39.439931937506,39.439931937506,0,-inf,-0.2723402579244642,0,39.439931937506,ridge_a100
postcall,W2,2024-06-26,16.526408967787088,16.526408967787088,0,-inf,-0.2723402579244642,0,16.526408967787088,ridge_a100
postcall,W2,2024-06-27,47.774875527708595,47.774875527708595,0,-inf,-0.2723402579244642,0,47.774875527708595,ridge_a100
postcall,W2,2024-06-28,82.45244663572618,82.45244663572618,0,-inf,-0.2723402579244642,0,82.45244663572618,ridge_a100
postcall,W2,2024-07-01,39.73163313659509,39.73163313659509,0,-inf,-0.2723402579244642,0,39.73163313659509,ridge_a100
postcall,W2,2024-07-02,28.941677092831625,28.941677092831625,0,-inf,-0.2723402579244642,0,28.941677092831625,ridge_a100
postcall,W2,2024-07-03,49.70094395293466,49.70094395293466,0,-inf,-0.2723402579244642,0,49.70094395293466,ridge_a100
postcall,W2,2024-07-04,59.164585428303205,59.164585428303205,0,-inf,-0.2723402579244642,0,59.164585428303205,ridge_a100
postcall,W2,2024-07-05,44.97340882225738,44.97340882225738,0,-inf,-0.2723402579244642,0,44.97340882225738,ridge_a100
postcall,W2,2024-07-08,60.4852956148204,60.4852956148204,0,-inf,-0.2723402579244642,0,60.4852956148204,ridge_a100
postcall,W2,2024-07-09,54.68538229782522,54.68538229782522,0,-inf,-0.2723402579244642,0,54.68538229782522,ridge_a100
postcall,W2,2024-07-10,36.38741771097363,36.38741771097363,0,-inf,-0.2723402579244642,0,36.38741771097363,ridge_a100
postcall,W2,2024-07-11,12.681731057742825,12.681731057742825,0,-inf,-0.2723402579244642,0,12.681731057742825,ridge_a100
postcall,W2,2024-07-12,6.560259791598947,6.560259791598947,0,-inf,-0.2723402579244642,0,6.560259791598947,ridge_a100
postcall,W2,2024-07-15,17.217361390957862,17.217361390957862,0,-inf,-0.2723402579244642,0,17.217361390957862,ridge_a100
postcall,W2,2024-07-16,19.716283681423132,19.716283681423132,0,-inf,-0.2723402579244642,0,19.716283681423132,ridge_a100
postcall,W2,2024-07-17,11.503784050457762,11.503784050457762,0,-inf,-0.2723402579244642,0,11.503784050457762,ridge_a100
postcall,W2,2024-07-18,3.8850919425991983,3.8850919425991983,0,-inf,-0.2723402579244642,0,3.8850919425991983,ridge_a100
postcall,W2,2024-07-19,5.168901334101005,5.168901334101005,0,-inf,-0.2723402579244642,0,5.168901334101005,ridge_a100
postcall,W2,2024-07-22,5.348593327500566,5.348593327500566,0,-inf,-0.2723402579244642,0,5.348593327500566,ridge_a100
postcall,W2,2024-07-23,6.064749096607072,6.064749096607072,0,-inf,-0.2723402579244642,0,6.064749096607072,ridge_a100
postcall,W2,2024-07-24,7.368043313587259,7.368043313587259,0,-inf,-0.2723402579244642,0,7.368043313587259,ridge_a100
postcall,W2,2024-07-25,2.3585015636437068,2.3585015636437068,0,-inf,-0.2723402579244642,0,2.3585015636437068,ridge_a100
postcall,W2,2024-07-26,9.258979238346608,9.258979238346608,0,-inf,-0.2723402579244642,0,9.258979238346608,ridge_a100
postcall,W2,2024-07-29,1.794228267497965,1.794228267497965,0,-inf,-0.2723402579244642,0,1.794228267497965,ridge_a100
postcall,W2,2024-07-30,3.089471949080568,3.089471949080568,0,-inf,-0.2723402579244642,0,3.089471949080568,ridge_a100
postcall,W2,2024-07-31,1.50363399075286,1.50363399075286,0,-inf,-0.2723402579244642,0,1.50363399075286,ridge_a100
postcall,W2,2024-08-01,0.6418706811726831,0.6418706811726831,0,-inf,-0.2723402579244642,0,0.6418706811726831,ridge_a100
postcall,W2,2024-08-02,1.047458532359451,1.047458532359451,0,-inf,-0.2723402579244642,0,1.047458532359451,ridge_a100
postcall,W2,2024-08-05,3.4285244550269756,3.4285244550269756,0,-inf,-0.2723402579244642,0,3.4285244550269756,ridge_a100
postcall,W2,2024-08-06,0.9084627213203932,0.9084627213203932,0,-inf,-0.2723402579244642,0,0.9084627213203932,ridge_a100
postcall,W2,2024-08-07,0.9151234772085444,0.9151234772085444,0,-inf,-0.2723402579244642,0,0.9151234772085444,ridge_a100
postcall,W2,2024-08-08,5.66792004127977,5.66792004127977,0,-inf,-0.2723402579244642,0,5.66792004127977,ridge_a100
postcall,W2,2024-08-09,3.48519299493928,3.48519299493928,0,-inf,-0.2723402579244642,0,3.48519299493928,ridge_a100
postcall,W2,2024-08-12,4.914994473592864,4.914994473592864,0,-inf,-0.2723402579244642,0,4.914994473592864,ridge_a100
postcall,W2,2024-08-13,2.0141022292877704,2.0141022292877704,0,-inf,-0.2723402579244642,0,2.0141022292877704,ridge_a100
postcall,W2,2024-08-14,6.297469678796188,6.297469678796188,0,-inf,-0.2723402579244642,0,6.297469678796188,ridge_a100
postcall,W2,2024-08-15,2.492603281524013,2.492603281524013,0,-inf,-0.2723402579244642,0,2.492603281524013,ridge_a100
postcall,W2,2024-08-16,4.4516651098563065,4.4516651098563065,0,-inf,-0.2723402579244642,0,4.4516651098563065,ridge_a100
postcall,W2,2024-08-19,5.040681775867415,5.040681775867415,0,-inf,-0.2723402579244642,0,5.040681775867415,ridge_a100
postcall,W2,2024-08-20,5.1330697620932675,5.1330697620932675,0,-inf,-0.2723402579244642,0,5.1330697620932675,ridge_a100
postcall,W2,2024-08-21,8.568512561074265,8.568512561074265,0,-inf,-0.2723402579244642,0,8.568512561074265,ridge_a100
postcall,W2,2024-08-22,5.636788947495613,5.636788947495613,0,-inf,-0.2723402579244642,0,5.636788947495613,ridge_a100
postcall,W2,2024-08-23,11.943338466807717,11.943338466807717,0,-inf,-0.2723402579244642,0,11.943338466807717,ridge_a100
postcall,W2,2024-08-26,5.674479722341736,5.674479722341736,0,-inf,-0.2723402579244642,0,5.674479722341736,ridge_a100
postcall,W2,2024-08-27,22.817824703788695,22.817824703788695,0,-inf,-0.2723402579244642,0,22.817824703788695,ridge_a100
postcall,W2,2024-08-28,8.523498965611118,8.523498965611118,0,-inf,-0.2723402579244642,0,8.523498965611118,ridge_a100
postcall,W2,2024-08-29,24.43692865173992,24.43692865173992,0,-inf,-0.2723402579244642,0,24.43692865173992,ridge_a100
postcall,W2,2024-08-30,15.555476398327055,15.555476398327055,0,-inf,-0.2723402579244642,0,15.555476398327055,ridge_a100
postcall,W2,2024-09-02,18.480992163009553,18.480992163009553,0,-inf,-0.2723402579244642,0,18.480992163009553,ridge_a100
postcall,W2,2024-09-03,22.608718226222845,22.608718226222845,0,-inf,-0.2723402579244642,0,22.608718226222845,ridge_a100
postcall,W2,2024-09-04,17.962802201804394,17.962802201804394,0,-inf,-0.2723402579244642,0,17.962802201804394,ridge_a100
