29.09.2023,11:00,Auction 4. Period DE,T3PA,successful,81.65,73.29,120.00,81.57,81.14,"2,147,000","4,502,000",74,21,4.11,"60,838","250,111","331,052","153,357","147,981",2.10,18,14,"175,302,550",DE,,,,,,"175,302,550",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.09.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,81.90,73.40,120.00,81.82,81.27,"3,035,500","5,344,500",87,24,4.58,"61,431","281,289","401,812","216,821","299,272",1.76,19,14,"248,607,450",EU,"3,644,550","6,265,350","9,131,850","900,900","6,961,500",,"3,439,800","2,825,550","11,629,800","28,501,200","4,791,150","17,117,100","1,269,450","3,603,600","1,433,250",0,0,"29,320,200","24,078,600",0,"900,900",0,"696,150","40,458,600","327,600","20,393,100","10,483,200","2,088,450",,"5,855,850","5,282,550","2,538,900","1,515,150","3,153,150",
27.09.2023,11:00,Auction 4. Period CAP3 PL,T3PA,successful,81.37,65.00,120.00,80.98,80.81,"3,347,500","6,647,500",99,26,4.50,"67,146","302,159","452,974","223,167","424,115",1.99,22,15,"272,386,075",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"272,386,075",,,,,,
26.09.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,82.44,74.63,120.00,82.90,82.60,"3,035,500","5,304,000",95,59,4.75,"55,832","265,200","340,794","159,763","199,970",1.75,20,19,"250,246,620",EU,"3,668,580","6,306,660","9,192,060","906,840","7,007,400",,"3,462,480","2,844,180","11,706,480","28,689,120","4,822,740","17,229,960","1,277,820","3,627,360","1,442,700",0,0,"29,513,520","24,237,360",0,"906,840",0,"700,740","40,725,360","329,760","20,527,560","10,552,320","2,102,220",,"5,894,460","5,317,380","2,555,640","1,525,140","3,173,940",
25.09.2023,11:01,Auction 4. Period CAP3 EU,T3PA,successful,83.92,75.66,120.00,84.77,83.90,"3,035,500","5,155,000",79,37,4.39,"65,253","286,389","428,194","202,367","345,733",1.70,18,15,"254,739,160",EU,"3,734,440","6,419,880","9,357,080","923,120","7,133,200",,"3,524,640","2,895,240","11,916,640","29,204,160","4,909,320","17,539,280","1,300,760","3,692,480","1,468,600",0,0,"30,043,360","24,672,480",0,"923,120",0,"713,320","41,456,480","335,680","20,896,080","10,741,760","2,139,960",,"6,000,280","5,412,840","2,601,520","1,552,520","3,230,920",
22.09.2023,11:01,Auction 4. Period DE,T3PA,successful,84.03,75.00,120.00,83.79,83.32,"2,147,000","4,805,000",83,17,3.77,"57,892","218,409","361,619","178,917","275,533",2.24,22,12,"180,412,410",DE,,,,,,"180,412,410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.09.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,81.78,73.00,120.00,81.20,80.91,"3,036,500","6,032,500",84,12,4.20,"71,815","301,625","408,223","303,650","313,044",1.99,20,10,"248,324,970",EU,"3,639,210","6,256,170","9,118,470","899,580","6,951,300",,"3,434,760","2,821,410","11,612,760","28,459,440","4,784,130","17,092,020","1,267,590","3,598,320","1,431,150",0,0,"29,277,240","24,043,320","81,780","899,580",0,"695,130","40,399,320","327,120","20,363,220","10,467,840","2,085,390",,"5,847,270","5,274,810","2,535,180","1,512,930","3,148,530",
20.09.2023,11:00,EUAA Auction CAP3 EU,EAA3,successful,79.80,77.00,80.50,79.11,79.12,"775,500","2,398,000",63,13,5.25,"38,063","199,833","216,624","129,250","96,248",3.09,12,6,"61,884,900",EU,"1,635,900","2,194,500","718,200","518,700","798,000",,"1,955,100","199,500","3,990,000","11,331,600","1,635,900","8,578,500","598,500","758,100","1,476,300",,"678,300","9,376,500",,0,"319,200","279,300","399,000",,"478,800",,"3,271,800","3,231,900",,"2,952,600","1,436,400","2,832,900","119,700","119,700",
19.09.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,79.50,65.00,120.00,79.92,79.60,"3,035,500","5,366,000",86,54,3.91,"62,395","243,909","346,094","137,977","185,707",1.77,22,22,"241,322,250",EU,"3,537,750","6,081,750","8,864,250","874,500","6,757,500",,"3,339,000","2,742,750","11,289,000","27,666,000","4,650,750","16,615,500","1,232,250","3,498,000","1,391,250",0,0,"28,461,000","23,373,000",0,"874,500",0,"675,750","39,273,000","318,000","19,795,500","10,176,000","2,027,250",,"5,684,250","5,127,750","2,464,500","1,470,750","3,060,750",
18.09.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.26,72.57,120.00,81.19,80.35,"3,035,500","4,994,500",80,46,4.00,"62,431","249,725","351,833","159,763","204,645",1.65,20,19,"243,629,230",EU,"3,571,570","6,139,890","8,948,990","882,860","6,822,100",,"3,370,920","2,768,970","11,396,920","27,930,480","4,695,210","16,774,340","1,244,030","3,531,440","1,404,550",0,0,"28,733,080","23,596,440",0,"882,860",0,"682,210","39,648,440","321,040","19,984,740","10,273,280","2,046,630",,"5,738,590","5,176,770","2,488,060","1,484,810","3,090,010",
15.09.2023,11:00,Auction 4. Period DE,T3PA,successful,82.33,74.09,120.00,82.17,81.94,"2,147,000","5,107,500",68,22,3.40,"75,110","255,375","376,736","143,133","259,288",2.38,20,15,"176,762,510",DE,,,,,,"176,762,510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.09.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,81.69,73.51,120.00,82.26,81.42,"3,035,500","5,724,500",94,35,4.48,"60,899","272,595","315,958","159,763","168,833",1.89,21,19,"247,969,995",EU,"3,635,205","6,249,285","9,108,435","898,590","6,943,650",,"3,430,980","2,818,305","11,599,980","28,428,120","4,778,865","17,073,210","1,266,195","3,594,360","1,429,575",0,0,"29,245,020","24,016,860",0,"898,590",0,"694,365","40,354,860","326,760","20,340,810","10,456,320","2,083,095",,"5,840,835","5,269,005","2,532,390","1,511,265","3,145,065",
13.09.2023,11:00,Auction 4. Period CAP3 PL,T3PA,successful,80.50,72.34,120.00,80.83,80.12,"3,347,500","6,091,000",101,35,4.59,"60,307","276,864","349,612","176,184","234,258",1.82,22,19,"269,473,750",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"269,473,750",,,,,,
12.09.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.60,72.43,120.00,80.39,80.13,"3,035,500","6,329,500",96,19,4.57,"65,932","301,405","492,595","233,500","468,810",2.09,21,13,"244,661,300",EU,"3,586,700","6,165,900","8,986,900","886,600","6,851,000",,"3,385,200","2,780,700","11,445,200","28,048,800","4,715,100","16,845,400","1,249,300","3,546,400","1,410,500",0,0,"28,854,800","23,696,400",0,"886,600",0,"685,100","39,816,400","322,400","20,069,400","10,316,800","2,055,300",,"5,762,900","5,198,700","2,498,600","1,491,100","3,103,100",
11.09.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.98,73.24,120.00,81.41,80.98,"3,035,500","5,542,000",95,48,4.52,"58,337","263,905","339,236","159,763","213,163",1.83,21,19,"245,814,790",EU,"3,603,610","6,194,970","9,029,270","890,780","6,883,300",,"3,401,160","2,793,810","11,499,160","28,181,040","4,737,330","16,924,820","1,255,190","3,563,120","1,417,150",0,0,"28,990,840","23,808,120",0,"890,780",0,"688,330","40,004,120","323,920","20,164,020","10,365,440","2,064,990",,"5,790,070","5,223,210","2,510,380","1,498,130","3,117,730",
08.09.2023,11:00,Auction 4. Period DE,T3PA,successful,82.09,74.07,120.00,82.48,82.01,"2,147,000","4,392,000",86,32,4.30,"51,070","219,600","312,610","126,294","123,742",2.05,20,17,"176,247,230",DE,,,,,,"176,247,230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.09.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.41,0.01,120.00,82.62,82.92,"3,035,500","4,699,000",89,19,4.45,"52,798","234,950","339,733","252,958","388,889",1.55,20,12,"253,191,055",EU,"3,711,745","6,380,865","9,300,215","917,510","7,089,850",,"3,503,220","2,877,645","11,844,220","29,026,680","4,879,485","17,432,690","1,292,855","3,670,040","1,459,675",0,0,"29,860,780","24,522,540",0,"917,510",0,"708,985","41,204,540","333,640","20,769,090","10,676,480","2,126,955",,"5,963,815","5,379,945","2,585,710","1,543,085","3,211,285",
04.09.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.42,75.17,120.00,83.36,83.23,"3,035,500","6,518,500",98,35,3.92,"66,515","260,740","451,226","178,559","366,710",2.15,25,17,"253,221,410",EU,"3,712,190","6,381,630","9,301,330","917,620","7,090,700",,"3,503,640","2,877,990","11,845,640","29,030,160","4,880,070","17,434,780","1,293,010","3,670,480","1,459,850",0,0,"29,864,360","24,525,480",0,"917,620",0,"709,070","41,209,480","333,680","20,771,580","10,677,760","2,127,210",,"5,964,530","5,380,590","2,586,020","1,543,270","3,211,670",
01.09.2023,11:00,Auction 4. Period DE,T3PA,successful,84.00,75.84,120.00,84.83,83.94,"2,147,000","4,369,500",88,41,4.40,"49,653","218,475","344,899","126,294","213,236",2.04,20,17,"180,348,000",DE,,,,,,"180,348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.52,77.14,120.00,85.48,85.12,"1,581,500","4,311,000",82,22,4.32,"52,573","226,895","322,604","121,654","148,045",2.73,19,13,"135,249,880",EU,"2,138,000","2,437,320","3,976,680","1,411,080","3,848,400",,"3,035,960","3,420,800","5,986,400","15,350,840","2,779,400","7,311,960","2,736,640","3,591,840","1,325,560",0,0,"14,966,000","12,571,440",0,"1,539,360",0,"384,840","21,080,680","342,080","10,647,240","3,805,640","2,522,840",,"2,309,040","2,351,800","1,667,640","855,200","855,200",
30.08.2023,11:00,Auction 4. Period CAP3 PL,T3PA,successful,84.57,0.01,120.00,83.10,83.77,"1,344,500","4,140,000",85,12,5.00,"48,706","243,529","336,344","149,389","166,102",3.08,17,9,"113,704,365",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,704,365",,,,,,
29.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,84.64,76.13,120.00,84.80,84.13,"1,329,000","3,917,000",71,19,3.55,"55,169","195,850","320,073","102,231","169,273",2.95,20,13,"112,486,560",EU,"1,481,200","2,539,200","4,147,360","423,200","2,539,200",,"1,396,560","1,269,600","5,078,400","12,357,440","1,946,720","7,152,080","550,160","1,523,520","465,520",0,0,"12,272,800","12,442,080",0,"423,200",0,"296,240","20,863,760","126,960","10,537,680","4,401,280","846,400",,"2,581,520","1,819,760","1,058,000","677,120","1,269,600",
28.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,84.70,75.33,120.00,84.07,83.45,"1,329,000","4,268,500",69,9,3.63,"61,862","224,658","349,543","147,667","224,579",3.21,19,9,"112,566,300",EU,"1,482,250","2,541,000","4,150,300","423,500","2,541,000",,"1,397,550","1,270,500","5,082,000","12,366,200","1,948,100","7,157,150","550,550","1,524,600","465,850",0,0,"12,281,500","12,450,900",0,"423,500",0,"296,450","20,878,550","127,050","10,545,150","4,404,400","847,000",,"2,583,350","1,821,050","1,058,750","677,600","1,270,500",
25.08.2023,11:00,Auction 4. Period DE,T3PA,successful,85.50,76.00,100.00,84.30,84.11,"976,500","3,123,500",75,8,3.75,"41,647","156,175","232,625","162,750","206,232",3.20,20,6,"83,490,750",DE,,,,,,"83,490,750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.08.2023,11:03,Auction 4. Period CAP3 EU,T3PA,successful,85.51,80.00,120.00,85.39,84.76,"1,329,000","2,543,000",71,10,3.38,"35,817","121,095","131,345","147,667","143,040",1.91,21,9,"113,642,790",EU,"1,496,425","2,565,300","4,189,990","427,550","2,565,300",,"1,410,915","1,282,650","5,130,600","12,484,460","1,966,730","7,225,595","555,815","1,539,180","470,305",0,0,"12,398,950","12,569,970",0,"427,550",0,"299,285","21,078,215","128,265","10,645,995","4,446,520","855,100",,"2,608,055","1,838,465","1,068,875","684,080","1,282,650",
22.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,87.86,75.00,90.02,86.91,87.49,"1,329,000","3,718,000",78,21,4.11,"47,667","195,684","332,831","147,667","170,631",2.80,19,9,"116,765,940",EU,"1,537,550","2,635,800","4,305,140","439,300","2,635,800",,"1,449,690","1,317,900","5,271,600","12,827,560","2,020,780","7,424,170","571,090","1,581,480","483,230",0,0,"12,739,700","12,915,420",0,"439,300",0,"307,510","21,657,490","131,790","10,938,570","4,568,720","878,600",,"2,679,730","1,888,990","1,098,250","702,880","1,317,900",
21.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,86.00,76.00,90.01,85.22,85.66,"1,329,000","3,711,500",82,20,4.32,"45,262","195,342","322,832","110,750","142,086",2.79,19,12,"114,294,000",EU,"1,505,000","2,580,000","4,214,000","430,000","2,580,000",,"1,419,000","1,290,000","5,160,000","12,556,000","1,978,000","7,267,000","559,000","1,548,000","473,000",0,0,"12,470,000","12,642,000",0,"430,000",0,"301,000","21,199,000","129,000","10,707,000","4,472,000","860,000",,"2,623,000","1,849,000","1,075,000","688,000","1,290,000",
18.08.2023,11:00,Auction 4. Period DE,T3PA,successful,86.68,75.00,100.00,86.12,86.22,"970,000","1,945,500",67,14,4.47,"29,037","129,700","141,710","107,778","134,594",2.01,15,9,"84,079,600",DE,,,,,,"84,079,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,86.84,75.00,120.00,86.84,86.92,"1,329,000","3,165,000",62,35,4.13,"51,048","211,000","351,942","102,231","107,078",2.38,15,13,"115,410,360",EU,"1,519,700","2,605,200","4,255,160","434,200","2,605,200",,"1,432,860","1,302,600","5,210,400","12,678,640","1,997,320","7,337,980","564,460","1,563,120","477,620",0,0,"12,591,800","12,765,480",0,"434,200",0,"303,940","21,406,060","130,260","10,811,580","4,515,680","868,400",,"2,648,620","1,867,060","1,085,500","694,720","1,302,600",
16.08.2023,11:00,Auction 4. Period CAP3 PL,T3PA,successful,87.01,78.00,89.01,86.11,86.51,"1,338,000","3,715,500",75,16,4.17,"49,540","206,417","356,927","133,800","201,478",2.78,18,10,"116,419,380",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,419,380",,,,,,
15.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,86.71,75.00,89.21,85.64,86.22,"1,329,000","3,692,500",74,14,4.63,"49,899","230,781","403,187","132,900","276,939",2.78,16,10,"115,237,590",EU,"1,517,425","2,601,300","4,248,790","433,550","2,601,300",,"1,430,715","1,300,650","5,202,600","12,659,660","1,994,330","7,326,995","563,615","1,560,780","476,905",0,0,"12,572,950","12,746,370",0,"433,550",0,"303,485","21,374,015","130,065","10,795,395","4,508,920","867,100",,"2,644,655","1,864,265","1,083,875","693,680","1,300,650",
14.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.34,76.55,99.00,84.66,84.73,"1,329,000","3,754,000",74,13,4.11,"50,730","208,556","345,067","110,750","164,059",2.82,18,12,"113,416,860",EU,"1,493,450","2,560,200","4,181,660","426,700","2,560,200",,"1,408,110","1,280,100","5,120,400","12,459,640","1,962,820","7,211,230","554,710","1,536,120","469,370",0,0,"12,374,300","12,544,980",0,"426,700",0,"298,690","21,036,310","128,010","10,624,830","4,437,680","853,400",,"2,602,870","1,834,810","1,066,750","682,720","1,280,100",
11.08.2023,11:00,Auction 4. Period DE,T3PA,successful,84.20,74.00,92.00,83.15,83.55,"970,000","3,083,000",64,10,3.76,"48,172","181,353","310,966","121,250","224,489",3.18,17,8,"81,674,000",DE,,,,,,"81,674,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,82.24,73.70,99.00,81.71,81.71,"1,329,000","3,767,000",75,17,4.41,"50,227","221,588","361,135","110,750","185,501",2.83,17,12,"109,296,960",EU,"1,439,200","2,467,200","4,029,760","411,200","2,467,200",,"1,356,960","1,233,600","4,934,400","12,007,040","1,891,520","6,949,280","534,560","1,480,320","452,320",0,0,"11,924,800","12,089,280",0,"411,200",0,"287,840","20,272,160","123,360","10,238,880","4,276,480","822,400",,"2,508,320","1,768,160","1,028,000","657,920","1,233,600",
08.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,81.46,73.49,90.00,81.26,81.30,"1,329,000","3,472,500",73,28,3.84,"47,568","182,763","335,612","83,063","154,534",2.61,19,16,"108,260,340",EU,"1,425,550","2,443,800","3,991,540","407,300","2,443,800",,"1,344,090","1,221,900","4,887,600","11,893,160","1,873,580","6,883,370","529,490","1,466,280","448,030",0,0,"11,811,700","11,974,620",0,"407,300",0,"285,110","20,079,890","122,190","10,141,770","4,235,920","814,600",,"2,484,530","1,751,390","1,018,250","651,680","1,221,900",
07.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,82.28,70.00,100.00,82.08,82.11,"1,329,000","3,368,000",71,27,4.18,"47,437","198,118","332,694","94,929","102,612",2.53,17,14,"109,350,120",EU,"1,439,900","2,468,400","4,031,720","411,400","2,468,400",,"1,357,620","1,234,200","4,936,800","12,012,880","1,892,440","6,952,660","534,820","1,481,040","452,540",0,0,"11,930,600","12,095,160",0,"411,400",0,"287,980","20,282,020","123,420","10,243,860","4,278,560","822,800",,"2,509,540","1,769,020","1,028,500","658,240","1,234,200",
04.08.2023,11:00,Auction 4. Period DE,T3PA,successful,83.33,70.00,87.00,82.25,83.00,"970,000","3,664,000",75,21,3.95,"48,853","192,842","309,315","88,182","133,684",3.78,19,11,"80,830,100",DE,,,,,,"80,830,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.52,70.00,92.00,82.51,83.15,"1,329,000","4,135,000",74,22,3.70,"55,878","206,750","354,337","102,231","210,576",3.11,20,13,"110,998,080",EU,"1,461,600","2,505,600","4,092,480","417,600","2,505,600",,"1,378,080","1,252,800","5,011,200","12,193,920","1,920,960","7,057,440","542,880","1,503,360","459,360",0,0,"12,110,400","12,277,440",0,"417,600",0,"292,320","20,587,680","125,280","10,398,240","4,343,040","835,200",,"2,547,360","1,795,680","1,044,000","668,160","1,252,800",
02.08.2023,11:00,Auction 4. Period CAP3 PL,T3PA,successful,81.88,70.00,100.00,81.39,81.55,"1,338,000","3,957,500",68,24,4.00,"58,199","232,794","345,311","121,636","143,604",2.96,17,11,"109,555,440",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109,555,440",,,,,,
01.08.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,84.69,75.00,100.00,84.23,84.09,"1,329,000","3,655,000",74,18,3.70,"49,392","182,750","346,522","120,818","251,160",2.75,20,11,"112,553,010",EU,"1,482,075","2,540,700","4,149,810","423,450","2,540,700",,"1,397,385","1,270,350","5,081,400","12,364,740","1,947,870","7,156,305","550,485","1,524,420","465,795",0,0,"12,280,050","12,449,430",0,"423,450",0,"296,415","20,876,085","127,035","10,543,905","4,403,880","846,900",,"2,583,045","1,820,835","1,058,625","677,520","1,270,350",
31.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,86.65,60.00,100.00,85.90,86.45,"2,658,000","5,808,000",75,31,4.41,"77,440","341,647","532,993","204,462","230,567",2.19,17,13,"230,315,700",EU,"2,989,425","5,199,000","8,578,350","779,850","5,199,000",,"2,816,125","2,599,500","10,398,000","25,258,475","4,029,225","14,643,850","1,083,125","3,076,075","953,150",0,0,"25,258,475","25,475,100",0,"779,850",0,"649,875","42,761,775","303,275","21,575,850","8,968,275","1,689,675",,"5,242,325","3,812,600","2,166,250","1,343,075","2,686,150",
28.07.2023,11:00,Auction 4. Period DE,T3PA,successful,87.33,76.00,91.65,86.81,87.33,"1,939,500","3,760,500",73,38,4.29,"51,514","221,206","363,950","138,536","210,305",1.94,17,14,"169,376,535",DE,,,,,,"169,376,535",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,88.02,78.00,120.00,88.23,88.10,"2,658,000","4,696,000",85,48,4.05,"55,247","223,619","353,962","139,895","233,621",1.77,21,19,"233,957,160",EU,"3,036,690","5,281,200","8,713,980","792,180","5,281,200",,"2,860,650","2,640,600","10,562,400","25,657,830","4,092,930","14,875,380","1,100,250","3,124,710","968,220",0,0,"25,657,830","25,877,880",0,"792,180",0,"660,150","43,437,870","308,070","21,916,980","9,110,070","1,716,390",,"5,325,210","3,872,880","2,200,500","1,364,310","2,728,620",
25.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,90.25,75.00,120.00,89.45,89.60,"2,658,000","4,803,500",80,20,3.81,"60,044","228,738","336,384","221,500","230,061",1.81,21,12,"239,884,500",EU,"3,113,625","5,415,000","8,934,750","812,250","5,415,000",,"2,933,125","2,707,500","10,830,000","26,307,875","4,196,625","15,252,250","1,128,125","3,203,875","992,750",0,0,"26,307,875","26,533,500",0,"812,250",0,"676,875","44,538,375","315,875","22,472,250","9,340,875","1,759,875",,"5,460,125","3,971,000","2,256,250","1,398,875","2,797,750",
24.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,90.30,78.00,120.00,89.81,90.00,"2,658,000","4,735,000",75,27,3.75,"63,133","236,750","350,071","189,857","243,099",1.78,20,14,"240,017,400",EU,"3,115,350","5,418,000","8,939,700","812,700","5,418,000",,"2,934,750","2,709,000","10,836,000","26,322,450","4,198,950","15,260,700","1,128,750","3,205,650","993,300",0,0,"26,322,450","26,548,200",0,"812,700",0,"677,250","44,563,050","316,050","22,484,700","9,346,050","1,760,850",,"5,463,150","3,973,200","2,257,500","1,399,650","2,799,300",
21.07.2023,11:00,Auction 4. Period DE,T3PA,successful,89.36,78.00,120.00,88.86,89.10,"1,939,500","4,051,000",71,23,3.74,"57,056","213,211","333,498","138,536","195,264",2.09,19,14,"173,313,720",DE,,,,,,"173,313,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,87.76,75.00,120.00,87.49,87.45,"2,658,000","5,065,500",86,31,3.58,"58,901","211,063","304,918","147,667","163,660",1.91,24,18,"233,266,080",EU,"3,027,720","5,265,600","8,688,240","789,840","5,265,600",,"2,852,200","2,632,800","10,531,200","25,582,040","4,080,840","14,831,440","1,097,000","3,115,480","965,360",0,0,"25,582,040","25,801,440",0,"789,840",0,"658,200","43,309,560","307,160","21,852,240","9,083,160","1,711,320",,"5,309,480","3,861,440","2,194,000","1,360,280","2,720,560",
19.07.2023,11:00,Auction 4. Period CAP3 PL,T3PA,successful,86.03,75.00,120.00,85.55,85.36,"2,676,000","5,282,000",81,18,3.68,"65,210","240,091","330,918","205,846","237,208",1.97,22,13,"230,216,280",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"230,216,280",,,,,,
18.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,84.90,76.23,120.00,84.89,84.39,"2,658,000","4,956,500",81,26,3.52,"61,191","215,500","324,531","177,200","215,025",1.86,23,15,"225,664,200",EU,"2,929,050","5,094,000","8,405,100","764,100","5,094,000",,"2,759,250","2,547,000","10,188,000","24,748,350","3,947,850","14,348,100","1,061,250","3,013,950","933,900",0,0,"24,748,350","24,960,600",0,"764,100",0,"636,750","41,898,150","297,150","21,140,100","8,787,150","1,655,550",,"5,136,450","3,735,600","2,122,500","1,315,950","2,631,900",
17.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,84.72,76.48,120.00,84.98,84.51,"2,658,000","4,820,500",80,34,3.33,"60,256","200,854","335,310","132,900","200,140",1.81,24,20,"225,185,760",EU,"2,922,840","5,083,200","8,387,280","762,480","5,083,200",,"2,753,400","2,541,600","10,166,400","24,695,880","3,939,480","14,317,680","1,059,000","3,007,560","931,920",0,0,"24,695,880","24,907,680",0,"762,480",0,"635,400","41,809,320","296,520","21,095,280","8,768,520","1,652,040",,"5,125,560","3,727,680","2,118,000","1,313,160","2,626,320",
14.07.2023,11:00,Auction 4. Period DE,T3PA,successful,85.51,76.00,120.00,84.73,84.44,"1,939,500","4,466,000",79,15,3.95,"56,532","223,300","344,562","193,950","185,074",2.30,20,10,"165,846,645",DE,,,,,,"165,846,645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.07.2023,11:01,Auction 4. Period CAP3 EU,T3PA,successful,84.25,68.00,120.00,84.42,84.24,"2,658,000","4,556,000",80,40,3.81,"56,950","216,952","326,171","156,353","188,430",1.71,21,17,"223,936,500",EU,"2,906,625","5,055,000","8,340,750","758,250","5,055,000",,"2,738,125","2,527,500","10,110,000","24,558,875","3,917,625","14,238,250","1,053,125","2,990,875","926,750",0,0,"24,558,875","24,769,500",0,"758,250",0,"631,875","41,577,375","294,875","20,978,250","8,719,875","1,642,875",,"5,097,125","3,707,000","2,106,250","1,305,875","2,611,750",
12.07.2023,11:01,EUAA Auction CAP3 EU,EAA3,successful,85.32,75.00,88.70,85.04,85.23,"775,500","1,645,000",48,21,3.69,"34,271","126,538","193,424","86,167","115,250",2.12,13,9,"66,165,660",EU,"1,749,060","2,346,300","767,880","554,580","853,200",,"2,090,340","213,300","4,266,000","12,115,440","1,749,060","9,171,900","639,900","810,540","1,578,420",,"725,220","10,025,100",,0,"341,280","298,620","426,600",,"511,920",,"3,498,120","3,455,460",,"3,156,840","1,535,760","3,028,860","127,980","127,980",
11.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.62,74.80,120.00,83.79,83.38,"2,658,000","5,353,500",91,35,3.64,"58,830","214,140","304,676","147,667","168,056",2.01,25,18,"222,261,960",EU,"2,884,890","5,017,200","8,278,380","752,580","5,017,200",,"2,717,650","2,508,600","10,034,400","24,375,230","3,888,330","14,131,780","1,045,250","2,968,510","919,820",0,0,"24,375,230","24,584,280",0,"752,580",0,"627,150","41,266,470","292,670","20,821,380","8,654,670","1,630,590",,"5,059,010","3,679,280","2,090,500","1,296,110","2,592,220",
10.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.00,76.27,120.00,84.95,84.50,"2,658,000","5,041,500",78,20,3.71,"64,635","240,071","340,684","204,462","224,090",1.90,21,13,"225,930,000",EU,"2,932,500","5,100,000","8,415,000","765,000","5,100,000",,"2,762,500","2,550,000","10,200,000","24,777,500","3,952,500","14,365,000","1,062,500","3,017,500","935,000",0,0,"24,777,500","24,990,000",0,"765,000",0,"637,500","41,947,500","297,500","21,165,000","8,797,500","1,657,500",,"5,142,500","3,740,000","2,125,000","1,317,500","2,635,000",
07.07.2023,11:00,Auction 4. Period DE,T3PA,successful,84.82,75.92,120.00,84.46,84.05,"1,939,500","4,313,500",88,21,4.19,"49,017","205,405","316,495","161,625","153,086",2.22,21,12,"164,508,390",DE,,,,,,"164,508,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.07.2023,11:00,Auction 4. Period CAP3 EU,T3PA,successful,84.18,75.97,120.00,84.67,83.97,"2,658,000","4,660,500",79,34,4.16,"58,994","245,289","342,353","177,200","203,700",1.75,19,15,"223,750,440",EU,"2,904,210","5,050,800","8,333,820","757,620","5,050,800",,"2,735,850","2,525,400","10,101,600","24,538,470","3,914,370","14,226,420","1,052,250","2,988,390","925,980",0,0,"24,538,470","24,748,920",0,"757,620",0,"631,350","41,542,830","294,630","20,960,820","8,712,630","1,641,510",,"5,092,890","3,703,920","2,104,500","1,304,790","2,609,580",
05.07.2023,11:00,Auction 4. Period CAP3 PL,T3PA,successful,84.84,75.81,120.00,84.48,84.01,"2,676,000","5,310,000",94,19,5.22,"56,489","295,000","409,426","243,273","274,635",1.98,18,11,"227,031,840",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"227,031,840",,,,,,
