,,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More information,,https://www.eex.com/en/markets/environmental-markets/emissions-auctions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EEX Emissions market / Primary Market Auction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
References,,,,,Prices,,,,,Volumes,,,,,,,,,,,Participants,,Revenue,,Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Auction Name,Contract,Status,Auction Price €/tCO2,Minimum Bid €/tCO2,Maximum Bid €/tCO2,Mean €/tCO2,Median €/tCO2,Auction Volume tCO2,Total Amount of Bids,Number of bids submitted,Number of successful bids,Average number of bids per bidder,Average bid size,Average volume bid per bidder,Standard deviation of bid volume per bidder,Average volume won per bidder,Standard deviation of volume won per bidder,Cover Ratio,Total Number of Bidders,Number of Successful Bidders,Total Revenue €,Country,"Austria
04.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,74.38,63.00,80.00,74.34,74.33,"3,268,000","4,341,500",83,38,3.95,"52,307","206,738","236,219","204,250","240,592",1.33,21,16,"243,073,840",EU,"2,157,020","3,756,190","6,099,160","780,990","4,016,520",,"2,119,830","1,859,500","8,256,180","18,818,140","2,975,200","11,157,000","855,370","3,198,340","892,560","18,557,810","37,190","18,743,760","27,223,080",0,"595,040",0,"483,470","46,264,360","371,900","18,148,720","6,657,010","1,450,410",,"3,942,140","3,272,720","1,301,650","26,181,760","966,940","1,933,880",
03.09.2025,11:00,Auction 4. Period CAP3 PL,T3PA,successful,73.27,64.00,80.00,73.24,73.17,"2,162,500","3,118,500",76,32,3.62,"41,033","148,500","205,941","127,206","228,161",1.44,21,17,"158,446,375",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158,446,375",,,,,,,
02.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,73.50,64.00,80.00,73.58,73.45,"3,268,000","4,191,500",84,37,4.20,"49,899","209,575","278,254","181,556","286,556",1.28,20,18,"240,198,000",EU,"2,131,500","3,711,750","6,027,000","771,750","3,969,000",,"2,094,750","1,837,500","8,158,500","18,595,500","2,940,000","11,025,000","845,250","3,160,500","882,000","18,338,250","36,750","18,522,000","26,901,000",0,"588,000",0,"477,750","45,717,000","367,500","17,934,000","6,578,250","1,433,250",,"3,895,500","3,234,000","1,286,250","25,872,000","955,500","1,911,000",
01.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,73.14,64.00,85.00,73.24,73.01,"3,268,000","4,365,500",79,30,3.43,"55,259","189,804","231,458","204,250","231,581",1.34,23,16,"239,021,520",EU,"2,121,060","3,693,570","5,997,480","767,970","3,949,560",,"2,084,490","1,828,500","8,118,540","18,504,420","2,925,600","10,971,000","841,110","3,145,020","877,680","18,248,430","36,570","18,431,280","26,769,240",0,"585,120",0,"475,410","45,493,080","365,700","17,846,160","6,546,030","1,426,230",,"3,876,420","3,218,160","1,279,950","25,745,280","950,820","1,901,640",
29.08.2025,11:00,Auction 4. Period DE,T3PA,successful,71.30,65.00,80.00,71.73,71.17,"1,614,500","2,932,500",79,25,3.59,"37,120","133,295","130,477","124,192","163,448",1.82,22,13,"115,113,850",DE,,,,,,"115,113,850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.08.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,71.18,64.00,82.00,71.46,71.10,"3,244,500","4,520,000",87,37,3.78,"51,954","196,522","240,404","162,225","225,485",1.39,23,20,"230,943,510",EU,"1,993,040","3,487,820","5,801,170","391,490","2,491,300",,"2,953,970","1,103,290","5,836,760","16,122,270","4,199,620","10,463,460","1,637,140","1,352,420","640,620","17,759,410","2,491,300","16,193,450","26,051,880",0,"284,720",0,"3,025,150","44,273,960","462,670","17,367,920","7,509,490","1,565,960",,"3,986,080","2,562,480","1,423,600","25,055,360","1,957,450","498,260",
26.08.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,71.31,69.00,82.06,71.58,71.11,"3,245,500","4,798,500",90,28,3.91,"53,317","208,630","263,629","202,844","284,061",1.48,23,16,"231,436,605",EU,"2,067,990","3,565,500","5,669,145","748,755","3,850,740",,"1,996,680","1,747,095","7,772,790","17,720,535","2,781,090","10,518,225","784,410","2,995,020","855,720","17,791,845","35,655","17,720,535","26,099,460",0,"570,480",0,"427,860","44,354,820","356,550","17,399,640","6,275,280","1,354,890",,"3,708,120","3,173,295","1,247,925","25,101,120","891,375","1,854,060",
25.08.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,71.36,64.00,80.00,71.51,71.21,"3,245,500","5,042,500",91,30,4.14,"55,412","229,205","286,331","202,844","297,013",1.55,22,16,"231,598,880",EU,"2,069,440","3,568,000","5,673,120","749,280","3,853,440",,"1,998,080","1,748,320","7,778,240","17,732,960","2,783,040","10,525,600","784,960","2,997,120","856,320","17,804,320","35,680","17,732,960","26,117,760",0,"570,880",0,"428,160","44,385,920","356,800","17,411,840","6,279,680","1,355,840",,"3,710,720","3,175,520","1,248,800","25,118,720","892,000","1,855,360",
22.08.2025,11:00,Auction 4. Period DE,T3PA,successful,72.05,69.50,80.00,72.14,71.85,"1,607,000","2,596,000",63,19,3.00,"41,206","123,619","133,129","160,700","175,114",1.62,21,10,"115,784,350",DE,,,,,,"115,784,350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.08.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,71.19,60.00,85.00,71.43,71.05,"3,245,500","4,433,000",84,34,3.23,"52,774","170,500","223,594","162,275","207,676",1.37,26,20,"231,047,145",EU,"2,064,510","3,559,500","5,659,605","747,495","3,844,260",,"1,993,320","1,744,155","7,759,710","17,690,715","2,776,410","10,500,525","783,090","2,989,980","854,280","17,761,905","35,595","17,690,715","26,055,540",0,"569,520",0,"427,140","44,280,180","355,950","17,370,360","6,264,720","1,352,610",,"3,701,880","3,167,955","1,245,825","25,058,880","889,875","1,850,940",
20.08.2025,11:00,Auction 4. Period CAP3 PL,T3PA,successful,70.47,68.05,80.00,70.54,70.15,"2,069,000","3,428,000",80,26,3.48,"42,850","149,043","139,049","137,933","159,499",1.66,23,15,"145,802,430",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,802,430",,,,,,,
19.08.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,71.37,68.00,85.00,71.32,71.11,"3,245,500","5,172,000",93,27,3.88,"55,613","215,500","228,329","216,367","216,361",1.59,24,15,"231,631,335",EU,"2,069,730","3,568,500","5,673,915","749,385","3,853,980",,"1,998,360","1,748,565","7,779,330","17,735,445","2,783,430","10,527,075","785,070","2,997,540","856,440","17,806,815","35,685","17,735,445","26,121,420",0,"570,960",0,"428,220","44,392,140","356,850","17,414,280","6,280,560","1,356,030",,"3,711,240","3,175,965","1,248,975","25,122,240","892,125","1,855,620",
18.08.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.21,68.05,120.00,70.84,69.95,"3,245,500","5,175,000",94,29,3.62,"55,053","199,038","228,243","170,816","197,793",1.59,26,19,"227,866,555",EU,"2,036,090","3,510,500","5,581,695","737,205","3,791,340",,"1,965,880","1,720,145","7,652,890","17,447,185","2,738,190","10,355,975","772,310","2,948,820","842,520","17,517,395","35,105","17,447,185","25,696,860",0,"561,680",0,"421,260","43,670,620","351,050","17,131,240","6,178,480","1,333,990",,"3,650,920","3,124,345","1,228,675","24,713,920","877,625","1,825,460",
15.08.2025,11:00,Auction 4. Period DE,T3PA,successful,70.13,65.00,80.00,70.03,69.92,"1,607,000","3,512,500",76,18,3.80,"46,217","175,625","170,176","123,615","137,252",2.19,20,13,"112,698,910",DE,,,,,,"112,698,910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.08.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.54,69.20,80.00,71.03,70.49,"3,245,500","4,824,500",83,34,3.46,"58,127","201,021","255,152","180,306","226,187",1.49,24,18,"228,937,570",EU,"2,045,660","3,527,000","5,607,930","740,670","3,809,160",,"1,975,120","1,728,230","7,688,860","17,529,190","2,751,060","10,404,650","775,940","2,962,680","846,480","17,599,730","35,270","17,529,190","25,817,640",0,"564,320",0,"423,240","43,875,880","352,700","17,211,760","6,207,520","1,340,260",,"3,668,080","3,139,030","1,234,450","24,830,080","881,750","1,834,040",
12.08.2025,11:01,Auction 4. Period CAP3 EU,T3PA,successful,71.30,60.00,80.00,71.22,71.06,"3,245,500","5,125,000",86,28,3.74,"59,593","222,826","271,979","202,844","273,250",1.58,23,16,"231,404,150",EU,"2,067,700","3,565,000","5,668,350","748,650","3,850,200",,"1,996,400","1,746,850","7,771,700","17,718,050","2,780,700","10,516,750","784,300","2,994,600","855,600","17,789,350","35,650","17,718,050","26,095,800",0,"570,400",0,"427,800","44,348,600","356,500","17,397,200","6,274,400","1,354,700",,"3,707,600","3,172,850","1,247,750","25,097,600","891,250","1,853,800",
11.08.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,72.18,70.63,80.00,72.26,71.91,"3,245,500","4,734,000",81,25,4.26,"58,444","249,158","309,278","249,654","333,843",1.46,19,13,"234,260,190",EU,"2,093,220","3,609,000","5,738,310","757,890","3,897,720",,"2,021,040","1,768,410","7,867,620","17,936,730","2,815,020","10,646,550","793,980","3,031,560","866,160","18,008,910","36,090","17,936,730","26,417,880",0,"577,440",0,"433,080","44,895,960","360,900","17,611,920","6,351,840","1,371,420",,"3,753,360","3,212,010","1,263,150","25,407,360","902,250","1,876,680",
08.08.2025,11:00,Auction 4. Period DE,T3PA,successful,72.14,50.00,80.00,71.72,71.87,"1,607,000","2,685,500",81,21,3.86,"33,154","127,881","161,492","133,917","204,643",1.67,21,12,"115,928,980",DE,,,,,,"115,928,980",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.08.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.10,68.00,120.00,70.76,69.88,"3,245,500","5,493,500",93,28,4.04,"59,070","238,848","352,314","180,306","328,712",1.69,23,18,"227,509,550",EU,"2,032,900","3,505,000","5,572,950","736,050","3,785,400",,"1,962,800","1,717,450","7,640,900","17,419,850","2,733,900","10,339,750","771,100","2,944,200","841,200","17,489,950","35,050","17,419,850","25,656,600",0,"560,800",0,"420,600","43,602,200","350,500","17,104,400","6,168,800","1,331,900",,"3,645,200","3,119,450","1,226,750","24,675,200","876,250","1,822,600",
06.08.2025,11:00,Auction 4. Period CAP3 PL,T3PA,successful,70.74,68.00,72.88,70.56,70.52,"2,072,500","3,621,000",83,18,3.77,"43,627","164,591","219,581","172,708","230,181",1.75,22,12,"146,608,650",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,608,650",,,,,,,
05.08.2025,11:01,Auction 4. Period CAP3 EU,T3PA,successful,70.07,68.90,80.00,70.26,69.83,"3,245,500","5,202,000",88,23,4.63,"59,114","273,789","325,525","231,821","271,413",1.60,19,14,"227,412,185",EU,"2,032,030","3,503,500","5,570,565","735,735","3,783,780",,"1,961,960","1,716,715","7,637,630","17,412,395","2,732,730","10,335,325","770,770","2,942,940","840,840","17,482,465","35,035","17,412,395","25,645,620",0,"560,560",0,"420,420","43,583,540","350,350","17,097,080","6,166,160","1,331,330",,"3,643,640","3,118,115","1,226,225","24,664,640","875,875","1,821,820",
04.08.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,69.52,68.00,80.00,70.04,69.44,"3,245,500","4,761,500",105,48,4.57,"45,348","207,022","316,887","154,548","298,322",1.47,23,21,"225,627,160",EU,"2,016,080","3,476,000","5,526,840","729,960","3,754,080",,"1,946,560","1,703,240","7,577,680","17,275,720","2,711,280","10,254,200","764,720","2,919,840","834,240","17,345,240","34,760","17,275,720","25,444,320",0,"556,160",0,"417,120","43,241,440","347,600","16,962,880","6,117,760","1,320,880",,"3,615,040","3,093,640","1,216,600","24,471,040","869,000","1,807,520",
01.08.2025,11:00,Auction 4. Period DE,T3PA,successful,71.14,69.50,80.00,71.47,71.14,"1,607,000","2,813,000",71,36,3.94,"39,620","156,278","204,433","100,438","157,979",1.75,18,16,"114,321,980",DE,,,,,,"114,321,980",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,72.00,63.99,80.00,72.01,72.00,"3,245,500","4,861,500",95,47,3.80,"51,174","194,460","297,088","147,523","278,261",1.50,25,22,"233,676,000",EU,"2,088,000","3,600,000","5,724,000","756,000","3,888,000",,"2,016,000","1,764,000","7,848,000","17,892,000","2,808,000","10,620,000","792,000","3,024,000","864,000","17,964,000","36,000","17,892,000","26,352,000",0,"576,000",0,"432,000","44,784,000","360,000","17,568,000","6,336,000","1,368,000",,"3,744,000","3,204,000","1,260,000","25,344,000","900,000","1,872,000",
29.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.53,64.00,80.00,70.51,70.31,"3,245,500","5,473,000",87,29,3.78,"62,908","237,957","326,818","190,912","334,781",1.69,23,17,"228,905,115",EU,"2,045,370","3,526,500","5,607,135","740,565","3,808,620",,"1,974,840","1,727,985","7,687,770","17,526,705","2,750,670","10,403,175","775,830","2,962,260","846,360","17,597,235","35,265","17,526,705","25,813,980",0,"564,240",0,"423,180","43,869,660","352,650","17,209,320","6,206,640","1,340,070",,"3,667,560","3,138,585","1,234,275","24,826,560","881,625","1,833,780",
28.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.63,68.50,120.00,71.60,70.32,"3,245,500","4,664,500",90,29,3.75,"51,828","194,354","224,388","180,306","211,195",1.44,24,18,"229,229,665",EU,"2,048,270","3,531,500","5,615,085","741,615","3,814,020",,"1,977,640","1,730,435","7,698,670","17,551,555","2,754,570","10,417,925","776,930","2,966,460","847,560","17,622,185","35,315","17,551,555","25,850,580",0,"565,040",0,"423,780","43,931,860","353,150","17,233,720","6,215,440","1,341,970",,"3,672,760","3,143,035","1,236,025","24,861,760","882,875","1,836,380",
25.07.2025,11:01,Auction 4. Period DE,T3PA,successful,70.22,67.50,80.00,70.32,70.05,"1,607,000","3,026,500",82,25,3.90,"36,909","144,119","157,386","107,133","126,669",1.88,21,15,"112,843,540",DE,,,,,,"112,843,540",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,68.89,58.00,85.00,69.42,68.72,"3,245,500","5,111,500",98,38,3.63,"52,158","189,315","234,928","147,523","191,639",1.57,27,22,"223,582,495",EU,"1,997,810","3,444,500","5,476,755","723,345","3,720,060",,"1,928,920","1,687,805","7,509,010","17,119,165","2,686,710","10,161,275","757,790","2,893,380","826,680","17,188,055","34,445","17,119,165","25,213,740",0,"551,120",0,"413,340","42,849,580","344,450","16,809,160","6,062,320","1,308,910",,"3,582,280","3,065,605","1,205,575","24,249,280","861,125","1,791,140",
23.07.2025,11:00,Auction 4. Period CAP3 PL,T3PA,successful,69.10,60.00,85.00,69.58,68.79,"2,072,500","4,378,000",104,31,4.00,"42,096","168,385","220,699","148,036","262,885",2.11,26,14,"143,209,750",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,209,750",,,,,,,
22.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,68.73,60.00,85.00,69.14,68.75,"3,245,500","4,105,000",93,50,3.72,"44,140","164,200","221,539","154,548","221,864",1.26,25,21,"223,063,215",EU,"1,993,170","3,436,500","5,464,035","721,665","3,711,420",,"1,924,440","1,683,885","7,491,570","17,079,405","2,680,470","10,137,675","756,030","2,886,660","824,760","17,148,135","34,365","17,079,405","25,155,180",0,"549,840",0,"412,380","42,750,060","343,650","16,770,120","6,048,240","1,305,870",,"3,573,960","3,058,485","1,202,775","24,192,960","859,125","1,786,980",
21.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,69.53,62.99,120.00,70.22,69.37,"3,245,500","5,095,000",96,37,4.00,"53,073","212,292","272,752","162,275","231,566",1.57,24,20,"225,659,615",EU,"2,016,370","3,476,500","5,527,635","730,065","3,754,620",,"1,946,840","1,703,485","7,578,770","17,278,205","2,711,670","10,255,675","764,830","2,920,260","834,360","17,347,735","34,765","17,278,205","25,447,980",0,"556,240",0,"417,180","43,247,660","347,650","16,965,320","6,118,640","1,321,070",,"3,615,560","3,094,085","1,216,775","24,474,560","869,125","1,807,780",
18.07.2025,11:00,Auction 4. Period DE,T3PA,successful,69.68,64.00,80.00,69.71,69.46,"1,607,000","3,850,500",108,33,4.70,"35,653","167,413","200,349","94,529","160,191",2.40,23,17,"111,975,760",DE,,,,,,"111,975,760",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.05,66.00,120.00,70.64,70.01,"3,245,500","4,873,000",105,48,4.04,"46,410","187,423","276,340","154,548","255,183",1.50,26,21,"227,347,275",EU,"2,031,450","3,502,500","5,568,975","735,525","3,782,700",,"1,961,400","1,716,225","7,635,450","17,407,425","2,731,950","10,332,375","770,550","2,942,100","840,600","17,477,475","35,025","17,407,425","25,638,300",0,"560,400",0,"420,300","43,571,100","350,250","17,092,200","6,164,400","1,330,950",,"3,642,600","3,117,225","1,225,875","24,657,600","875,625","1,821,300",
15.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,69.76,64.00,120.00,70.28,69.51,"3,245,500","5,499,000",102,32,4.25,"53,912","229,125","268,796","170,816","239,874",1.69,24,19,"226,406,080",EU,"2,023,040","3,488,000","5,545,920","732,480","3,767,040",,"1,953,280","1,709,120","7,603,840","17,335,360","2,720,640","10,289,600","767,360","2,929,920","837,120","17,405,120","34,880","17,335,360","25,532,160",0,"558,080",0,"418,560","43,390,720","348,800","17,021,440","6,138,880","1,325,440",,"3,627,520","3,104,320","1,220,800","24,555,520","872,000","1,813,760",
14.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.42,64.00,80.00,70.31,70.09,"3,245,500","5,449,000",94,29,4.09,"57,968","236,913","291,101","202,844","286,511",1.68,23,16,"228,548,110",EU,"2,042,180","3,521,000","5,598,390","739,410","3,802,680",,"1,971,760","1,725,290","7,675,780","17,499,370","2,746,380","10,386,950","774,620","2,957,640","845,040","17,569,790","35,210","17,499,370","25,773,720",0,"563,360",0,"422,520","43,801,240","352,100","17,182,480","6,196,960","1,337,980",,"3,661,840","3,133,690","1,232,350","24,787,840","880,250","1,830,920",
11.07.2025,11:00,Auction 4. Period DE,T3PA,successful,69.30,64.00,80.00,69.16,69.03,"1,607,000","3,374,500",80,19,4.44,"42,181","187,472","254,524","133,917","275,450",2.10,18,12,"111,365,100",DE,,,,,,"111,365,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.07.2025,11:01,Auction 4. Period CAP3 EU,T3PA,successful,70.44,64.00,85.00,70.67,70.33,"3,245,500","4,374,500",87,34,4.35,"50,282","218,725","283,258","190,912","267,614",1.35,20,17,"228,613,020",EU,"2,042,760","3,522,000","5,599,980","739,620","3,803,760",,"1,972,320","1,725,780","7,677,960","17,504,340","2,747,160","10,389,900","774,840","2,958,480","845,280","17,574,780","35,220","17,504,340","25,781,040",0,"563,520",0,"422,640","43,813,680","352,200","17,187,360","6,198,720","1,338,360",,"3,662,880","3,134,580","1,232,700","24,794,880","880,500","1,831,440",
09.07.2025,11:00,Auction 4. Period CAP3 PL,T3PA,successful,69.88,64.00,85.00,70.10,69.60,"2,072,500","3,359,000",87,26,3.95,"38,609","152,682","210,799","138,167","236,749",1.62,22,15,"144,826,300",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144,826,300",,,,,,,
08.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,69.96,68.05,120.00,71.18,69.76,"3,245,500","4,906,500",94,32,4.27,"52,197","223,023","299,207","170,816","303,226",1.51,22,19,"227,055,180",EU,"2,028,840","3,498,000","5,561,820","734,580","3,777,840",,"1,958,880","1,714,020","7,625,640","17,385,060","2,728,440","10,319,100","769,560","2,938,320","839,520","17,455,020","34,980","17,385,060","25,605,360",0,"559,680",0,"419,760","43,515,120","349,800","17,070,240","6,156,480","1,329,240",,"3,637,920","3,113,220","1,224,300","24,625,920","874,500","1,818,960",
07.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.34,66.00,80.00,70.68,70.08,"3,245,500","4,751,000",96,32,4.57,"49,490","226,238","262,876","216,367","261,134",1.46,21,15,"228,288,470",EU,"2,039,860","3,517,000","5,592,030","738,570","3,798,360",,"1,969,520","1,723,330","7,667,060","17,479,490","2,743,260","10,375,150","773,740","2,954,280","844,080","17,549,830","35,170","17,479,490","25,744,440",0,"562,720",0,"422,040","43,751,480","351,700","17,162,960","6,189,920","1,336,460",,"3,657,680","3,130,130","1,230,950","24,759,680","879,250","1,828,840",
04.07.2025,11:00,Auction 4. Period DE,T3PA,successful,70.85,68.00,120.00,71.88,70.58,"1,607,000","3,507,000",90,19,4.29,"38,967","167,000","173,915","133,917","185,533",2.18,21,12,"113,855,950",DE,,,,,,"113,855,950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.52,64.00,81.80,70.80,70.33,"3,245,500","5,493,500",105,38,4.20,"52,319","219,740","324,986","162,275","308,863",1.69,25,20,"228,872,660",EU,"2,045,080","3,526,000","5,606,340","740,460","3,808,080",,"1,974,560","1,727,740","7,686,680","17,524,220","2,750,280","10,401,700","775,720","2,961,840","846,240","17,594,740","35,260","17,524,220","25,810,320",0,"564,160",0,"423,120","43,863,440","352,600","17,206,880","6,205,760","1,339,880",,"3,667,040","3,138,140","1,234,100","24,823,040","881,500","1,833,520",
01.07.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,69.01,66.55,80.00,69.17,68.84,"3,245,500","4,511,500",100,35,4.35,"45,115","196,152","221,088","162,275","203,212",1.39,23,20,"223,971,955",EU,"2,001,290","3,450,500","5,486,295","724,605","3,726,540",,"1,932,280","1,690,745","7,522,090","17,148,985","2,691,390","10,178,975","759,110","2,898,420","828,120","17,217,995","34,505","17,148,985","25,257,660",0,"552,080",0,"414,060","42,924,220","345,050","16,838,440","6,072,880","1,311,190",,"3,588,520","3,070,945","1,207,675","24,291,520","862,625","1,794,260",
30.06.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,68.95,66.99,120.00,69.98,68.78,"3,246,500","4,986,500",100,35,4.17,"49,865","207,771","246,537","180,361","232,684",1.54,24,18,"223,846,175",EU,"1,999,550","3,447,500","5,481,525","723,975","3,723,300",,"1,930,600","1,689,275","7,515,550","17,134,075","2,689,050","10,170,125","758,450","2,895,900","827,400","17,203,025","34,475","17,134,075","25,235,700","68,950","551,600",0,"413,700","42,886,900","344,750","16,823,800","6,067,600","1,310,050",,"3,585,400","3,068,275","1,206,625","24,270,400","861,875","1,792,700",
27.06.2025,11:00,Auction 4. Period DE,T3PA,successful,69.40,66.99,73.00,69.46,69.40,"1,607,000","2,374,000",73,37,4.06,"32,521","131,889","179,593","114,786","186,736",1.48,18,14,"111,525,800",DE,,,,,,"111,525,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
