column,valid_count,missing_count,coverage_pct,first_date,last_date
auction_price_rolling_mean_20,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
uk_icap_primary,70,643,9.817671809256662,2021-05-19 00:00:00,2024-02-21 00:00:00
uk_icap_secondary,141,572,19.775596072931275,2021-05-24 00:00:00,2024-02-19 00:00:00
uk_icap_primary_print_day,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
uk_icap_secondary_print_day,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
uk_icap_primary_ffill,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
uk_icap_secondary_ffill,710,3,99.57924263674614,2021-05-24 00:00:00,2024-02-22 00:00:00
uk_icap_primary_secondary_spread,710,3,99.57924263674614,2021-05-24 00:00:00,2024-02-22 00:00:00
uk_icap_primary_secondary_spread_pct,710,3,99.57924263674614,2021-05-24 00:00:00,2024-02-22 00:00:00
uk_icap_primary_days_since_print,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
uk_icap_primary_lag_1,712,1,99.85974754558204,2021-05-20 00:00:00,2024-02-22 00:00:00
uk_icap_spread_lag_1,704,9,98.73772791023842,2021-05-25 00:00:00,2024-02-22 00:00:00
uk_icap_primary_lag_5,710,3,99.57924263674614,2021-05-24 00:00:00,2024-02-22 00:00:00
uk_icap_spread_lag_5,694,19,97.3352033660589,2021-05-31 00:00:00,2024-02-22 00:00:00
uk_icap_primary_lag_20,699,14,98.03646563814866,2021-06-08 00:00:00,2024-02-22 00:00:00
uk_icap_spread_lag_20,686,27,96.21318373071529,2021-06-14 00:00:00,2024-02-22 00:00:00
uk_icap_spread_z20,705,8,98.87798036465638,2021-05-31 00:00:00,2024-02-22 00:00:00
uk_icap_dow_sin,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
uk_icap_dow_cos,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
uk_icap_secondary_days_since_print,710,3,99.57924263674614,2021-05-24 00:00:00,2024-02-22 00:00:00
vstoxx,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
vstoxx_ma_5d,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
vstoxx_std_5d,712,1,99.85974754558204,2021-05-20 00:00:00,2024-02-22 00:00:00
vstoxx_ma_20d,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
vstoxx_std_20d,712,1,99.85974754558204,2021-05-20 00:00:00,2024-02-22 00:00:00
vstoxx_high_vol,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
y_return,712,1,99.85974754558204,2021-05-20 00:00:00,2024-02-22 00:00:00
y_ma_5d,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
y_ma_20d,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
y_ma_60d,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
y_vol_20d,711,2,99.71949509116409,2021-05-21 00:00:00,2024-02-22 00:00:00
y_momentum_5d,708,5,99.29873772791024,2021-05-26 00:00:00,2024-02-22 00:00:00
y_momentum_20d,693,20,97.19495091164096,2021-06-16 00:00:00,2024-02-22 00:00:00
uk_hdd18_surprise,712,1,99.85974754558204,2021-05-20 00:00:00,2024-02-22 00:00:00
uk_temp_mean_anom,712,1,99.85974754558204,2021-05-20 00:00:00,2024-02-22 00:00:00
uk_gas_hdd18_interaction,712,1,99.85974754558204,2021-05-20 00:00:00,2024-02-22 00:00:00
uk_gas_hdd18_surprise_interaction,712,1,99.85974754558204,2021-05-20 00:00:00,2024-02-22 00:00:00
uk_power_hdd18_interaction,710,3,99.57924263674614,2021-05-20 00:00:00,2024-02-22 00:00:00
uk_power_hdd18_surprise_interaction,710,3,99.57924263674614,2021-05-20 00:00:00,2024-02-22 00:00:00
uka_gas_ratio,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
uka_gas_ratio_z20,709,4,99.4389901823282,2021-05-25 00:00:00,2024-02-22 00:00:00
uka_power_ratio,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
uka_power_ratio_z20,709,4,99.4389901823282,2021-05-25 00:00:00,2024-02-22 00:00:00
uka_brent_ratio,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
uka_brent_ratio_z20,709,4,99.4389901823282,2021-05-25 00:00:00,2024-02-22 00:00:00
uka_coal_ratio,713,0,100.0,2021-05-19 00:00:00,2024-02-22 00:00:00
uka_coal_ratio_z20,709,4,99.4389901823282,2021-05-25 00:00:00,2024-02-22 00:00:00
uka_gas_return_spread,712,1,99.85974754558204,2021-05-20 00:00:00,2024-02-22 00:00:00
uka_power_return_spread,710,3,99.57924263674614,2021-05-20 00:00:00,2024-02-22 00:00:00
uka_brent_return_spread,712,1,99.85974754558204,2021-05-20 00:00:00,2024-02-22 00:00:00
uka_coal_return_spread,712,1,99.85974754558204,2021-05-20 00:00:00,2024-02-22 00:00:00
